t,setpoint,xn,yn,posisi
9.100112,1.000000,-0.001350,-0.000073,1.013428
9.110112,1.000000,-0.001343,-0.000086,1.013343
9.120112,1.000000,-0.001334,-0.000098,1.013244
9.130113,1.000000,-0.001324,-0.000111,1.013134
9.140113,1.000000,-0.001313,-0.000123,1.013011
9.150113,1.000000,-0.001301,-0.000134,1.012877
9.160113,1.000000,-0.001288,-0.000146,1.012731
9.170114,1.000000,-0.001273,-0.000157,1.012574
9.180114,1.000000,-0.001257,-0.000168,1.012406
9.190114,1.000000,-0.001241,-0.000179,1.012227
9.200114,1.000000,-0.001223,-0.000189,1.012037
9.210114,1.000000,-0.001204,-0.000200,1.011837
9.220115,1.000000,-0.001184,-0.000210,1.011628
9.230115,1.000000,-0.001163,-0.000219,1.011409
9.240115,1.000000,-0.001141,-0.000228,1.011180
9.250115,1.000000,-0.001118,-0.000237,1.010943
9.260116,1.000000,-0.001094,-0.000246,1.010696
9.270116,1.000000,-0.001070,-0.000254,1.010442
9.280116,1.000000,-0.001044,-0.000262,1.010180
9.290116,1.000000,-0.001018,-0.000270,1.009910
9.300117,1.000000,-0.000991,-0.000277,1.009632
9.310117,1.000000,-0.000963,-0.000284,1.009348
9.320117,1.000000,-0.000935,-0.000291,1.009057
9.330117,1.000000,-0.000906,-0.000297,1.008759
9.340117,1.000000,-0.000876,-0.000303,1.008456
9.350118,1.000000,-0.000846,-0.000309,1.008147
9.360118,1.000000,-0.000815,-0.000314,1.007833
9.370118,1.000000,-0.000783,-0.000319,1.007515
9.380118,1.000000,-0.000751,-0.000323,1.007191
9.390119,1.000000,-0.000719,-0.000327,1.006864
9.400119,1.000000,-0.000686,-0.000331,1.006533
9.410119,1.000000,-0.000653,-0.000334,1.006199
9.420119,1.000000,-0.000620,-0.000337,1.005861
9.430120,1.000000,-0.000586,-0.000340,1.005521
9.440120,1.000000,-0.000552,-0.000342,1.005179
9.450120,1.000000,-0.000518,-0.000344,1.004834
9.460120,1.000000,-0.000483,-0.000346,1.004488
9.470120,1.000000,-0.000449,-0.000347,1.004141
9.480121,1.000000,-0.000414,-0.000348,1.003793
9.490121,1.000000,-0.000379,-0.000348,1.003445
9.500121,1.000000,-0.000344,-0.000349,1.003096
9.510121,1.000000,-0.000310,-0.000348,1.002748
9.520122,1.000000,-0.000275,-0.000348,1.002400
9.530122,1.000000,-0.000240,-0.000347,1.002053
9.540122,1.000000,-0.000205,-0.000346,1.001707
9.550122,1.000000,-0.000171,-0.000344,1.001363
9.560122,1.000000,-0.000136,-0.000342,1.001021
9.570123,1.000000,-0.000102,-0.000340,1.000681
9.580123,1.000000,-0.000068,-0.000337,1.000343
9.590123,1.000000,-0.000034,-0.000335,1.000009
9.600123,1.000000,-0.000001,-0.000331,0.999677
9.610124,1.000000,0.000032,-0.000328,0.999349
9.620124,1.000000,0.000065,-0.000324,0.999025
9.630124,1.000000,0.000097,-0.000320,0.998705
9.640124,1.000000,0.000130,-0.000316,0.998389
9.650125,1.000000,0.000161,-0.000311,0.998078
9.660125,1.000000,0.000192,-0.000306,0.997771
9.670125,1.000000,0.000223,-0.000301,0.997470
9.680125,1.000000,0.000253,-0.000296,0.997174
9.690125,1.000000,0.000283,-0.000290,0.996884
9.700126,1.000000,0.000312,-0.000285,0.996599
9.710126,1.000000,0.000340,-0.000278,0.996321
9.720126,1.000000,0.000368,-0.000272,0.996049
9.730126,1.000000,0.000395,-0.000266,0.995783
9.740127,1.000000,0.000422,-0.000259,0.995524
9.750127,1.000000,0.000448,-0.000252,0.995272
9.760127,1.000000,0.000473,-0.000245,0.995027
9.770127,1.000000,0.000497,-0.000238,0.994789
9.780128,1.000000,0.000521,-0.000230,0.994559
9.790128,1.000000,0.000544,-0.000223,0.994337
9.800128,1.000000,0.000566,-0.000215,0.994122
9.810128,1.000000,0.000588,-0.000207,0.993915
9.820128,1.000000,0.000609,-0.000199,0.993716
9.830129,1.000000,0.000628,-0.000191,0.993525
9.840129,1.000000,0.000648,-0.000183,0.993342
9.850129,1.000000,0.000666,-0.000174,0.993168
9.860129,1.000000,0.000683,-0.000166,0.993002
9.870130,1.000000,0.000700,-0.000157,0.992845
9.880130,1.000000,0.000715,-0.000149,0.992696
9.890130,1.000000,0.000730,-0.000140,0.992557
9.900130,1.000000,0.000744,-0.000131,0.992425
9.910131,1.000000,0.000757,-0.000122,0.992303
9.920131,1.000000,0.000770,-0.000114,0.992189
9.930131,1.000000,0.000781,-0.000105,0.992085
9.940131,1.000000,0.000792,-0.000096,0.991989
9.950131,1.000000,0.000801,-0.000087,0.991902
9.960132,1.000000,0.000810,-0.000078,0.991824
9.970132,1.000000,0.000818,-0.000069,0.991754
9.980132,1.000000,0.000825,-0.000060,0.991694
9.990132,1.000000,0.000831,-0.000052,0.991643
10.000133,1.000000,0.000836,-0.000043,0.991600
10.010133,1.000000,0.000840,-0.000034,0.991566
10.020133,1.000000,0.000843,-0.000025,0.991541
10.030133,1.000000,0.000846,-0.000017,0.991524
10.040133,1.000000,0.000848,-0.000008,0.991516
10.050134,1.000000,0.000848,0.000001,0.991517
10.060134,1.000000,0.000848,0.000009,0.991526
10.070134,1.000000,0.000847,0.000017,0.991543
10.080134,1.000000,0.000846,0.000026,0.991569
10.090135,1.000000,0.000843,0.000034,0.991603
10.100135,1.000000,0.000840,0.000042,0.991645
10.110135,1.000000,0.000836,0.000050,0.991694
10.120135,1.000000,0.000831,0.000058,0.991752
10.130136,1.000000,0.000825,0.000065,0.991817
10.140136,1.000000,0.000818,0.000073,0.991890
10.150136,1.000000,0.000811,0.000080,0.991970
10.160136,1.000000,0.000803,0.000087,0.992057
10.170136,1.000000,0.000794,0.000094,0.992152
10.180137,1.000000,0.000785,0.000101,0.992253
10.190137,1.000000,0.000775,0.000108,0.992361
10.200137,1.000000,0.000764,0.000115,0.992476
10.210137,1.000000,0.000752,0.000121,0.992597
10.220138,1.000000,0.000740,0.000127,0.992725
10.230138,1.000000,0.000728,0.000133,0.992858
10.240138,1.000000,0.000714,0.000139,0.992998
10.250138,1.000000,0.000700,0.000145,0.993142
10.260139,1.000000,0.000686,0.000150,0.993293
10.270139,1.000000,0.000671,0.000156,0.993449
10.280139,1.000000,0.000655,0.000161,0.993609
10.290139,1.000000,0.000639,0.000166,0.993775
10.300139,1.000000,0.000623,0.000170,0.993945
10.310140,1.000000,0.000605,0.000175,0.994120
10.320140,1.000000,0.000588,0.000179,0.994298
10.330140,1.000000,0.000570,0.000183,0.994481
10.340140,1.000000,0.000552,0.000187,0.994668
10.350141,1.000000,0.000533,0.000190,0.994858
10.360141,1.000000,0.000514,0.000193,0.995051
10.370141,1.000000,0.000495,0.000197,0.995248
10.380141,1.000000,0.000475,0.000199,0.995447
10.390141,1.000000,0.000455,0.000202,0.995650
10.400142,1.000000,0.000435,0.000204,0.995854
10.410142,1.000000,0.000415,0.000207,0.996061
10.420142,1.000000,0.000394,0.000209,0.996269
10.430142,1.000000,0.000373,0.000210,0.996480
10.440143,1.000000,0.000352,0.000212,0.996692
10.450143,1.000000,0.000331,0.000213,0.996905
10.460143,1.000000,0.000310,0.000214,0.997119
10.470143,1.000000,0.000288,0.000215,0.997334
10.480144,1.000000,0.000267,0.000216,0.997550
10.490144,1.000000,0.000245,0.000216,0.997766
10.500144,1.000000,0.000223,0.000216,0.997983
10.510144,1.000000,0.000202,0.000216,0.998199
10.520144,1.000000,0.000180,0.000216,0.998415
10.530145,1.000000,0.000159,0.000216,0.998631
10.540145,1.000000,0.000137,0.000215,0.998845
10.550145,1.000000,0.000115,0.000214,0.999059
10.560145,1.000000,0.000094,0.000213,0.999272
10.570146,1.000000,0.000073,0.000212,0.999484
10.580146,1.000000,0.000052,0.000210,0.999694
10.590146,1.000000,0.000031,0.000208,0.999903
10.600146,1.000000,0.000010,0.000207,1.000109
10.610147,1.000000,-0.000011,0.000205,1.000314
10.620147,1.000000,-0.000031,0.000202,1.000516
10.630147,1.000000,-0.000052,0.000200,1.000716
10.640147,1.000000,-0.000072,0.000197,1.000914
10.650147,1.000000,-0.000091,0.000195,1.001108
10.660148,1.000000,-0.000111,0.000192,1.001300
10.670148,1.000000,-0.000130,0.000188,1.001488
10.680148,1.000000,-0.000149,0.000185,1.001673
10.690148,1.000000,-0.000167,0.000182,1.001855
10.700149,1.000000,-0.000186,0.000178,1.002033
10.710149,1.000000,-0.000203,0.000174,1.002208
10.720149,1.000000,-0.000221,0.000171,1.002378
10.730149,1.000000,-0.000238,0.000167,1.002545
10.740149,1.000000,-0.000255,0.000163,1.002708
10.750150,1.000000,-0.000271,0.000158,1.002866
10.760150,1.000000,-0.000287,0.000154,1.003020
10.770150,1.000000,-0.000302,0.000150,1.003170
10.780150,1.000000,-0.000317,0.000145,1.003314
10.790151,1.000000,-0.000331,0.000140,1.003455
10.800151,1.000000,-0.000345,0.000136,1.003590
10.810151,1.000000,-0.000359,0.000131,1.003721
10.820151,1.000000,-0.000372,0.000126,1.003847
10.830152,1.000000,-0.000385,0.000121,1.003967
10.840152,1.000000,-0.000397,0.000116,1.004083
10.850152,1.000000,-0.000408,0.000110,1.004193
10.860152,1.000000,-0.000419,0.000105,1.004299
10.870152,1.000000,-0.000430,0.000100,1.004398
10.880153,1.000000,-0.000440,0.000095,1.004493
10.890153,1.000000,-0.000449,0.000089,1.004582
10.900153,1.000000,-0.000458,0.000084,1.004666
10.910153,1.000000,-0.000467,0.000078,1.004745
10.920154,1.000000,-0.000474,0.000073,1.004818
10.930154,1.000000,-0.000482,0.000067,1.004885
10.940154,1.000000,-0.000489,0.000062,1.004947
10.950154,1.000000,-0.000495,0.000056,1.005003
10.960155,1.000000,-0.000500,0.000051,1.005054
10.970155,1.000000,-0.000505,0.000045,1.005100
10.980155,1.000000,-0.000510,0.000040,1.005140
10.990155,1.000000,-0.000514,0.000034,1.005174
11.000155,1.000000,-0.000517,0.000029,1.005203
11.010156,1.000000,-0.000520,0.000023,1.005226
11.020156,1.000000,-0.000523,0.000018,1.005244
11.030156,1.000000,-0.000524,0.000013,1.005257
11.040156,1.000000,-0.000526,0.000007,1.005264
11.050157,1.000000,-0.000526,0.000002,1.005266
11.060157,1.000000,-0.000527,-0.000003,1.005263
11.070157,1.000000,-0.000526,-0.000009,1.005255
11.080157,1.000000,-0.000525,-0.000014,1.005241
11.090158,1.000000,-0.000524,-0.000019,1.005222
11.100158,1.000000,-0.000522,-0.000024,1.005198
11.110158,1.000000,-0.000520,-0.000029,1.005170
11.120158,1.000000,-0.000517,-0.000034,1.005136
11.130158,1.000000,-0.000514,-0.000038,1.005098
11.140159,1.000000,-0.000510,-0.000043,1.005054
11.150159,1.000000,-0.000505,-0.000048,1.005007
11.160159,1.000000,-0.000501,-0.000052,1.004954
11.170159,1.000000,-0.000495,-0.000057,1.004898
11.180160,1.000000,-0.000490,-0.000061,1.004837
11.190160,1.000000,-0.000484,-0.000065,1.004771
11.200160,1.000000,-0.000477,-0.000069,1.004702
11.210160,1.000000,-0.000470,-0.000073,1.004628
11.220160,1.000000,-0.000463,-0.000077,1.004551
11.230161,1.000000,-0.000455,-0.000081,1.004470
11.240161,1.000000,-0.000447,-0.000085,1.004385
11.250161,1.000000,-0.000438,-0.000088,1.004297
11.260161,1.000000,-0.000430,-0.000092,1.004205
11.270162,1.000000,-0.000420,-0.000095,1.004109
11.280162,1.000000,-0.000411,-0.000098,1.004011
11.290162,1.000000,-0.000401,-0.000101,1.003910
11.300162,1.000000,-0.000391,-0.000104,1.003805
11.310163,1.000000,-0.000381,-0.000107,1.003698
11.320163,1.000000,-0.000370,-0.000110,1.003588
11.330163,1.000000,-0.000359,-0.000112,1.003476
11.340163,1.000000,-0.000348,-0.000115,1.003361
11.350163,1.000000,-0.000336,-0.000117,1.003244
11.360164,1.000000,-0.000324,-0.000119,1.003125
11.370164,1.000000,-0.000312,-0.000121,1.003003
11.380164,1.000000,-0.000300,-0.000123,1.002880
11.390164,1.000000,-0.000288,-0.000125,1.002756
11.400165,1.000000,-0.000276,-0.000126,1.002630
11.410165,1.000000,-0.000263,-0.000128,1.002502
11.420165,1.000000,-0.000250,-0.000129,1.002373
11.430165,1.000000,-0.000237,-0.000130,1.002243
11.440166,1.000000,-0.000224,-0.000131,1.002112
11.450166,1.000000,-0.000211,-0.000132,1.001980
11.460166,1.000000,-0.000198,-0.000133,1.001847
11.470166,1.000000,-0.000185,-0.000133,1.001714
11.480166,1.000000,-0.000171,-0.000134,1.001580
11.490167,1.000000,-0.000158,-0.000134,1.001446
11.500167,1.000000,-0.000145,-0.000134,1.001312
11.510167,1.000000,-0.000131,-0.000134,1.001177
11.520167,1.000000,-0.000118,-0.000134,1.001043
11.530168,1.000000,-0.000104,-0.000134,1.000909
11.540168,1.000000,-0.000091,-0.000134,1.000775
11.550168,1.000000,-0.000078,-0.000133,1.000642
11.560168,1.000000,-0.000064,-0.000132,1.000510
11.570168,1.000000,-0.000051,-0.000132,1.000378
11.580169,1.000000,-0.000038,-0.000131,1.000247
11.590169,1.000000,-0.000025,-0.000130,1.000117
11.600169,1.000000,-0.000012,-0.000129,0.999989
11.610169,1.000000,0.000001,-0.000128,0.999861
11.620170,1.000000,0.000014,-0.000126,0.999735
11.630170,1.000000,0.000027,-0.000125,0.999610
11.640170,1.000000,0.000039,-0.000123,0.999487
11.650170,1.000000,0.000051,-0.000122,0.999365
11.660171,1.000000,0.000063,-0.000120,0.999246
11.670171,1.000000,0.000075,-0.000118,0.999128
11.680171,1.000000,0.000087,-0.000116,0.999012
11.690171,1.000000,0.000099,-0.000114,0.998898
11.700171,1.000000,0.000110,-0.000112,0.998787
11.710172,1.000000,0.000121,-0.000109,0.998677
11.720172,1.000000,0.000132,-0.000107,0.998570
11.730172,1.000000,0.000143,-0.000105,0.998466
11.740172,1.000000,0.000153,-0.000102,0.998364
11.750173,1.000000,0.000164,-0.000099,0.998264
11.760173,1.000000,0.000174,-0.000097,0.998167
11.770173,1.000000,0.000183,-0.000094,0.998073
11.780173,1.000000,0.000193,-0.000091,0.997982
11.790174,1.000000,0.000202,-0.000088,0.997894
11.800174,1.000000,0.000211,-0.000085,0.997808
11.810174,1.000000,0.000219,-0.000082,0.997726
11.820174,1.000000,0.000227,-0.000079,0.997647
11.830174,1.000000,0.000235,-0.000076,0.997570
11.840175,1.000000,0.000243,-0.000073,0.997497
11.850175,1.000000,0.000250,-0.000070,0.997427
11.860175,1.000000,0.000257,-0.000067,0.997360
11.870175,1.000000,0.000264,-0.000063,0.997297
11.880176,1.000000,0.000270,-0.000060,0.997237
11.890176,1.000000,0.000276,-0.000057,0.997180
11.900176,1.000000,0.000282,-0.000054,0.997126
11.910176,1.000000,0.000287,-0.000050,0.997076
11.920177,1.000000,0.000292,-0.000047,0.997029
11.930177,1.000000,0.000297,-0.000043,0.996986
11.940177,1.000000,0.000301,-0.000040,0.996946
11.950177,1.000000,0.000305,-0.000037,0.996910
11.960177,1.000000,0.000309,-0.000033,0.996876
11.970178,1.000000,0.000312,-0.000030,0.996847
11.980178,1.000000,0.000315,-0.000026,0.996820
11.990178,1.000000,0.000318,-0.000023,0.996798
12.000178,1.000000,0.000320,-0.000019,0.996778
12.010179,1.000000,0.000322,-0.000016,0.996762
12.020179,1.000000,0.000324,-0.000013,0.996749
12.030179,1.000000,0.000325,-0.000009,0.996740
12.040179,1.000000,0.000326,-0.000006,0.996734
12.050179,1.000000,0.000327,-0.000003,0.996732
12.060180,1.000000,0.000327,0.000001,0.996732
12.070180,1.000000,0.000327,0.000004,0.996736
12.080180,1.000000,0.000326,0.000007,0.996743
12.090180,1.000000,0.000326,0.000010,0.996753
12.100181,1.000000,0.000325,0.000013,0.996767
12.110181,1.000000,0.000323,0.000016,0.996783
12.120181,1.000000,0.000322,0.000020,0.996803
12.130181,1.000000,0.000320,0.000023,0.996825
12.140182,1.000000,0.000317,0.000025,0.996851
12.150182,1.000000,0.000315,0.000028,0.996879
12.160182,1.000000,0.000312,0.000031,0.996910
12.170182,1.000000,0.000309,0.000034,0.996944
12.180182,1.000000,0.000306,0.000037,0.996981
12.190183,1.000000,0.000302,0.000039,0.997020
12.200183,1.000000,0.000298,0.000042,0.997062
12.210183,1.000000,0.000294,0.000044,0.997107
12.220183,1.000000,0.000289,0.000047,0.997154
12.230184,1.000000,0.000285,0.000049,0.997203
12.240184,1.000000,0.000280,0.000052,0.997255
12.250184,1.000000,0.000275,0.000054,0.997309
12.260184,1.000000,0.000269,0.000056,0.997365
12.270185,1.000000,0.000264,0.000058,0.997423
12.280185,1.000000,0.000258,0.000060,0.997483
12.290185,1.000000,0.000252,0.000062,0.997545
12.300185,1.000000,0.000245,0.000064,0.997609
12.310185,1.000000,0.000239,0.000066,0.997675
12.320186,1.000000,0.000232,0.000067,0.997743
12.330186,1.000000,0.000226,0.000069,0.997812
12.340186,1.000000,0.000219,0.000071,0.997882
12.350186,1.000000,0.000212,0.000072,0.997954
12.360187,1.000000,0.000205,0.000073,0.998028
12.370187,1.000000,0.000197,0.000075,0.998102
12.380187,1.000000,0.000190,0.000076,0.998178
12.390187,1.000000,0.000182,0.000077,0.998255
12.400187,1.000000,0.000174,0.000078,0.998333
12.410188,1.000000,0.000167,0.000079,0.998412
12.420188,1.000000,0.000159,0.000080,0.998492
12.430188,1.000000,0.000151,0.000080,0.998572
12.440188,1.000000,0.000143,0.000081,0.998653
12.450189,1.000000,0.000135,0.000082,0.998735
12.460189,1.000000,0.000126,0.000082,0.998817
12.470189,1.000000,0.000118,0.000083,0.998900
12.480189,1.000000,0.000110,0.000083,0.998983
12.490190,1.000000,0.000102,0.000083,0.999066
12.500190,1.000000,0.000093,0.000083,0.999149
12.510190,1.000000,0.000085,0.000083,0.999233
12.520190,1.000000,0.000077,0.000083,0.999316
12.530190,1.000000,0.000068,0.000083,0.999399
12.540191,1.000000,0.000060,0.000083,0.999482
12.550191,1.000000,0.000052,0.000083,0.999565
12.560191,1.000000,0.000044,0.000082,0.999647
12.570191,1.000000,0.000035,0.000082,0.999729
12.580192,1.000000,0.000027,0.000081,0.999811
12.590192,1.000000,0.000019,0.000081,0.999892
12.600192,1.000000,0.000011,0.000080,0.999972
12.610192,1.000000,0.000003,0.000080,1.000051
12.620193,1.000000,-0.000005,0.000079,1.000130
12.630193,1.000000,-0.000013,0.000078,1.000208
12.640193,1.000000,-0.000021,0.000077,1.000285
12.650193,1.000000,-0.000028,0.000076,1.000361
12.660193,1.000000,-0.000036,0.000075,1.000435
12.670194,1.000000,-0.000044,0.000074,1.000509
12.680194,1.000000,-0.000051,0.000072,1.000582
12.690194,1.000000,-0.000058,0.000071,1.000653
12.700194,1.000000,-0.000065,0.000070,1.000723
12.710195,1.000000,-0.000072,0.000068,1.000791
12.720195,1.000000,-0.000079,0.000067,1.000858
12.730195,1.000000,-0.000086,0.000066,1.000924
12.740195,1.000000,-0.000092,0.000064,1.000988
12.750196,1.000000,-0.000099,0.000062,1.001050
12.760196,1.000000,-0.000105,0.000061,1.001111
12.770196,1.000000,-0.000111,0.000059,1.001170
12.780196,1.000000,-0.000117,0.000057,1.001227
12.790196,1.000000,-0.000123,0.000056,1.001283
12.800197,1.000000,-0.000128,0.000054,1.001337
12.810197,1.000000,-0.000134,0.000052,1.001389
12.820197,1.000000,-0.000139,0.000050,1.001439
12.830197,1.000000,-0.000144,0.000048,1.001487
12.840198,1.000000,-0.000149,0.000046,1.001533
12.850198,1.000000,-0.000153,0.000044,1.001578
12.860198,1.000000,-0.000158,0.000042,1.001620
12.870198,1.000000,-0.000162,0.000040,1.001660
12.880198,1.000000,-0.000166,0.000038,1.001699
12.890199,1.000000,-0.000170,0.000036,1.001735
12.900199,1.000000,-0.000173,0.000034,1.001769
12.910199,1.000000,-0.000177,0.000032,1.001801
12.920199,1.000000,-0.000180,0.000030,1.001831
12.930200,1.000000,-0.000183,0.000028,1.001859
12.940200,1.000000,-0.000186,0.000026,1.001885
12.950200,1.000000,-0.000188,0.000024,1.001908
12.960200,1.000000,-0.000191,0.000021,1.001930
12.970201,1.000000,-0.000193,0.000019,1.001949
12.980201,1.000000,-0.000195,0.000017,1.001966
12.990201,1.000000,-0.000197,0.000015,1.001981
13.000201,1.000000,-0.000198,0.000013,1.001994
13.010201,1.000000,-0.000199,0.000011,1.002005
13.020202,1.000000,-0.000201,0.000009,1.002014
13.030202,1.000000,-0.000201,0.000007,1.002021
13.040202,1.000000,-0.000202,0.000005,1.002025
13.050202,1.000000,-0.000203,0.000003,1.002028
13.060203,1.000000,-0.000203,0.000001,1.002028
13.070203,1.000000,-0.000203,-0.000001,1.002027
13.080203,1.000000,-0.000203,-0.000004,1.002023
13.090203,1.000000,-0.000202,-0.000005,1.002018
13.100204,1.000000,-0.000202,-0.000007,1.002011
13.110204,1.000000,-0.000201,-0.000009,1.002001
13.120204,1.000000,-0.000200,-0.000011,1.001990
13.130204,1.000000,-0.000199,-0.000013,1.001977
13.140204,1.000000,-0.000198,-0.000015,1.001962
13.150205,1.000000,-0.000196,-0.000017,1.001945
13.160205,1.000000,-0.000194,-0.000019,1.001926
13.170205,1.000000,-0.000193,-0.000020,1.001906
13.180205,1.000000,-0.000191,-0.000022,1.001884
13.190206,1.000000,-0.000188,-0.000024,1.001860
13.200206,1.000000,-0.000186,-0.000025,1.001835
13.210206,1.000000,-0.000183,-0.000027,1.001808
13.220206,1.000000,-0.000181,-0.000028,1.001779
13.230206,1.000000,-0.000178,-0.000030,1.001749
13.240207,1.000000,-0.000175,-0.000031,1.001718
13.250207,1.000000,-0.000172,-0.000033,1.001685
13.260207,1.000000,-0.000169,-0.000034,1.001651
13.270207,1.000000,-0.000165,-0.000036,1.001615
13.280208,1.000000,-0.000162,-0.000037,1.001578
13.290208,1.000000,-0.000158,-0.000038,1.001540
13.300208,1.000000,-0.000154,-0.000039,1.001501
13.310208,1.000000,-0.000150,-0.000040,1.001461
13.320209,1.000000,-0.000146,-0.000041,1.001420
13.330209,1.000000,-0.000142,-0.000042,1.001377
13.340209,1.000000,-0.000138,-0.000043,1.001334
13.350209,1.000000,-0.000133,-0.000044,1.001289
13.360209,1.000000,-0.000129,-0.000045,1.001244
13.370210,1.000000,-0.000124,-0.000046,1.001198
13.380210,1.000000,-0.000120,-0.000047,1.001151
13.390210,1.000000,-0.000115,-0.000047,1.001104
13.400210,1.000000,-0.000110,-0.000048,1.001056
13.410211,1.000000,-0.000106,-0.000049,1.001007
13.420211,1.000000,-0.000101,-0.000049,1.000958
13.430211,1.000000,-0.000096,-0.000050,1.000908
13.440211,1.000000,-0.000091,-0.000050,1.000858
13.450212,1.000000,-0.000086,-0.000051,1.000807
13.460212,1.000000,-0.000081,-0.000051,1.000757
13.470212,1.000000,-0.000076,-0.000051,1.000705
13.480212,1.000000,-0.000071,-0.000051,1.000654
13.490212,1.000000,-0.000065,-0.000052,1.000602
13.500213,1.000000,-0.000060,-0.000052,1.000551
13.510213,1.000000,-0.000055,-0.000052,1.000499
13.520213,1.000000,-0.000050,-0.000052,1.000447
13.530213,1.000000,-0.000045,-0.000052,1.000396
13.540214,1.000000,-0.000040,-0.000052,1.000344
13.550214,1.000000,-0.000034,-0.000051,1.000293
13.560214,1.000000,-0.000029,-0.000051,1.000242
13.570214,1.000000,-0.000024,-0.000051,1.000190
13.580215,1.000000,-0.000019,-0.000051,1.000140
13.590215,1.000000,-0.000014,-0.000050,1.000090
13.600215,1.000000,-0.000009,-0.000050,1.000040
13.610215,1.000000,-0.000004,-0.000050,0.999990
13.620215,1.000000,0.000001,-0.000049,0.999941
13.630216,1.000000,0.000006,-0.000049,0.999892
13.640216,1.000000,0.000011,-0.000048,0.999844
13.650216,1.000000,0.000016,-0.000047,0.999797
13.660216,1.000000,0.000020,-0.000047,0.999750
13.670217,1.000000,0.000025,-0.000046,0.999704
13.680217,1.000000,0.000030,-0.000045,0.999659
13.690217,1.000000,0.000034,-0.000045,0.999615
13.700217,1.000000,0.000039,-0.000044,0.999571
13.710217,1.000000,0.000043,-0.000043,0.999528
13.720218,1.000000,0.000047,-0.000042,0.999486
13.730218,1.000000,0.000051,-0.000041,0.999445
13.740218,1.000000,0.000056,-0.000040,0.999405
13.750218,1.000000,0.000060,-0.000039,0.999365
13.760219,1.000000,0.000063,-0.000038,0.999327
13.770219,1.000000,0.000067,-0.000037,0.999290
13.780219,1.000000,0.000071,-0.000036,0.999254
13.790219,1.000000,0.000075,-0.000035,0.999219
13.800220,1.000000,0.000078,-0.000034,0.999185
13.810220,1.000000,0.000081,-0.000033,0.999152
13.820220,1.000000,0.000085,-0.000032,0.999121
13.830220,1.000000,0.000088,-0.000030,0.999090
13.840220,1.000000,0.000091,-0.000029,0.999061
13.850221,1.000000,0.000094,-0.000028,0.999033
13.860221,1.000000,0.000097,-0.000027,0.999006
13.870221,1.000000,0.000099,-0.000026,0.998981
13.880221,1.000000,0.000102,-0.000024,0.998956
13.890222,1.000000,0.000104,-0.000023,0.998933
13.900222,1.000000,0.000107,-0.000022,0.998911
13.910222,1.000000,0.000109,-0.000020,0.998891
13.920222,1.000000,0.000111,-0.000019,0.998872
13.930223,1.000000,0.000113,-0.000018,0.998854
13.940223,1.000000,0.000115,-0.000017,0.998837
13.950223,1.000000,0.000116,-0.000015,0.998822
13.960223,1.000000,0.000118,-0.000014,0.998808
13.970223,1.000000,0.000119,-0.000013,0.998796
13.980224,1.000000,0.000120,-0.000011,0.998784
13.990224,1.000000,0.000122,-0.000010,0.998774
14.000224,1.000000,0.000123,-0.000009,0.998766
14.010224,1.000000,0.000123,-0.000007,0.998758
14.020225,1.000000,0.000124,-0.000006,0.998752
14.030225,1.000000,0.000125,-0.000005,0.998748
14.040225,1.000000,0.000125,-0.000003,0.998744
